latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
37.763283,-122.41286,14.0,-25200,America/Los_Angeles,PDT

time,temperature_2m (°F),relativehumidity_2m (%),precipitation_probability (%),precipitation (inch),rain (inch),showers (inch),snowfall (inch),snow_depth (ft),cloudcover (%),visibility (ft),windspeed_10m (mp/h),windspeed_80m (mp/h),winddirection_10m (°),winddirection_80m (°),temperature_80m (°F)
1682578800,53.5,83,1,0.000,0.000,0.000,0.000,0.000,99,79199.477,3.8,4.8,249,283,52.2
1682582400,53.3,84,2,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.3,4.0,250,286,51.6
1682586000,52.9,85,3,0.000,0.000,0.000,0.000,0.000,100,79199.477,2.9,3.3,247,290,51.1
1682589600,52.2,87,3,0.000,0.000,0.000,0.000,0.000,100,79199.477,2.9,3.6,247,292,50.7
1682593200,51.4,90,3,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.0,4.1,243,292,50.6
1682596800,51.1,91,3,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.0,4.6,243,293,50.4
1682600400,51.3,90,4,0.000,0.000,0.000,0.000,0.000,87,79199.477,2.6,4.1,239,292,50.2
1682604000,52.1,87,5,0.000,0.000,0.000,0.000,0.000,68,79199.477,2.1,3.2,238,295,50.2
1682607600,54.1,80,6,0.000,0.000,0.000,0.000,0.000,45,79199.477,1.8,2.4,240,292,50.7
1682611200,57.4,72,4,0.000,0.000,0.000,0.000,0.000,31,79199.477,1.8,2.4,256,292,52.0
1682614800,61.6,62,2,0.000,0.000,0.000,0.000,0.000,19,79199.477,2.0,2.4,276,292,54.0
1682618400,66.2,51,0,0.000,0.000,0.000,0.000,0.000,8,79199.477,3.2,3.5,278,288,56.3
1682622000,68.0,47,0,0.000,0.000,0.000,0.000,0.000,6,79199.477,4.7,5.4,267,289,57.8
1682625600,69.0,46,0,0.000,0.000,0.000,0.000,0.000,7,79199.477,6.8,8.1,261,291,59.0
1682629200,69.1,46,0,0.000,0.000,0.000,0.000,0.000,9,79199.477,9.0,11.0,256,290,60.1
